"Run 1: Time (s)";"Run 1: Sound Level (dB)";"Run 2: Time (s)";"Run 2: Sound Level (dB)";"Run 3: Time (s)";"Run 3: Sound Level (dB)";"Run 4: Time (s)";"Run 4: Sound Level (dB)";"Run 5: Time (s)";"Run 5: Sound Level (dB)";"Run 6: Time (s)";"Run 6: Sound Level (dB)";"Run 7: Time (s)";"Run 7: Sound Level (dB)";"Run 8: Time (s)";"Run 8: Sound Level (dB)";"Run 9: Time (s)";"Run 9: Sound Level (dB)"
1,5;56,2261384419;1,5;60,7763052025;1,5;65,8322109163;1,5;66,3415027578;1,5;67,8369785563;1,5;68,6464189922;1,5;69,0913443322;1,5;68,3065504929;1,5;66,8303212062
1,6;56,2261384419;1,6;60,7532001027;1,6;65,8322109163;1,6;66,3415027578;1,6;67,8369785563;1,6;68,619752821;1,6;69,0913443322;1,6;68,2799722684;1,6;66,8549795463
1,7;56,2712653452;1,7;60,7763052025;1,7;65,8322109163;1,7;66,3415027578;1,7;67,8369785563;1,7;68,671522859;1,7;69,0913443322;1,7;68,3065504929;1,7;66,8303212062
1,8;56,2712653452;1,8;60,7763052025;1,8;65,8322109163;1,8;66,3675735663;1,8;67,8369785563;1,8;68,6464189922;1,8;69,0913443322;1,8;68,3065504929;1,8;66,8303212062
1,9;56,2712653452;1,9;60,8008610582;1,9;65,8322109163;1,9;66,3415027578;1,9;67,8634416801;1,9;68,6464189922;1,9;69,0913443322;1,9;68,2799722684;1,9;66,8303212062
2;56,2945226699;2;60,8254238037;2;65,8322109163;2;66,3415027578;2;67,8369785563;2;68,6464189922;2;69,0913443322;2;68,3065504929;2;66,8549795463
2,1;56,4081720748;2,1;60,7763052025;2,1;65,8566209363;2,1;66,3415027578;2,1;67,8369785563;2,1;68,619752821;2,1;69,0913443322;2,1;68,3065504929;2,1;66,8549795463
2,2;56,2945226699;2,2;60,8254238037;2,2;65,8566209363;2,2;66,3415027578;2,2;67,8369785563;2,2;68,6464189922;2,2;69,0913443322;2,2;68,3065504929;2,2;66,8549795463
2,3;56,2945226699;2,3;60,7532001027;2,3;65,8566209363;2,3;66,3415027578;2,3;67,8369785563;2,3;68,6464189922;2,3;69,0913443322;2,3;68,3065504929;2,3;66,8549795463
2,4;56,3177868845;2,4;60,8008610582;2,4;65,8322109163;2,4;66,3415027578;2,4;67,8369785563;2,4;68,619752821;2,4;69,0661386199;2,4;68,3065504929;2,4;66,8549795463
2,5;56,3177868845;2,5;60,8008610582;2,5;65,8322109163;2,5;66,3415027578;2,5;67,8634416801;2,5;68,619752821;2,5;69,0913443322;2,5;68,3065504929;2,5;66,8549795463
2,6;56,3396889097;2,6;60,7763052025;2,6;65,8322109163;2,6;66,31697182;2,6;67,8634416801;2,6;68,6464189922;2,6;69,0661386199;2,6;68,3065504929;2,6;66,8549795463
2,7;56,3396889097;2,7;60,8008610582;2,7;65,8322109163;2,7;66,3415027578;2,7;67,8369785563;2,7;68,6464189922;2,7;69,0661386199;2,7;68,3065504929;2,7;66,8303212062
2,8;56,3862509774;2,8;60,8008610582;2,8;65,8322109163;2,8;66,3415027578;2,8;67,8369785563;2,8;68,619752821;2,8;69,0661386199;2,8;68,3065504929;2,8;66,8549795463
2,9;56,3396889097;2,9;60,7763052025;2,9;65,8322109163;2,9;66,3415027578;2,9;67,8369785563;2,9;68,619752821;2,9;69,0661386199;2,9;68,3065504929;2,9;66,8549795463
3;56,3629664986;3;60,7763052025;3;65,8062819573;3;66,3415027578;3;67,8369785563;3;68,619752821;3;69,0913443322;3;68,3065504929;3;66,8549795463
3,1;56,4081720748;3,1;60,8008610582;3,1;65,8062819573;3,1;66,31697182;3,1;67,8634416801;3,1;68,619752821;3,1;69,0913443322;3,1;68,2799722684;3,1;66,8549795463
3,2;56,4081720748;3,2;60,7763052025;3,2;65,8322109163;3,2;66,31697182;3,2;67,8899116937;3,2;68,619752821;3,2;69,0661386199;3,2;68,3065504929;3,2;66,8549795463
3,3;56,431469928;3,3;60,7763052025;3,3;65,8062819573;3,3;66,31697182;3,3;67,8899116937;3,3;68,619752821;3,3;69,0661386199;3,3;68,3065504929;3,3;66,8549795463
3,4;56,3862509774;3,4;60,8008610582;3,4;65,8062819573;3,4;66,31697182;3,4;67,8634416801;3,4;68,619752821;3,4;69,0661386199;3,4;68,3065504929;3,4;66,8549795463
3,5;56,4081720748;3,5;60,7763052025;3,5;65,8322109163;3,5;66,31697182;3,5;67,8634416801;3,5;68,619752821;3,5;69,0913443322;3,5;68,3065504929;3,5;66,8549795463
3,6;56,431469928;3,6;60,8254238037;3,6;65,8062819573;3,6;66,3415027578;3,6;67,8369785563;3,6;68,619752821;3,6;69,0913443322;3,6;68,3065504929;3,6;66,8303212062
3,7;56,4547746709;3,7;60,8008610582;3,7;65,8062819573;3,7;66,2909143859;3,7;67,8634416801;3,7;68,619752821;3,7;69,0661386199;3,7;68,3065504929;3,7;66,8549795463
3,8;56,3862509774;3,8;60,8008610582;3,8;65,8322109163;3,8;66,31697182;3,8;67,8369785563;3,8;68,619752821;3,8;69,0913443322;3,8;68,3065504929;3,8;66,8811857198
3,9;56,3862509774;3,9;60,8485479757;3,9;65,8322109163;3,9;66,31697182;3,9;67,8369785563;3,9;68,619752821;3,9;69,0913443322;3,9;68,3065504929;3,9;66,8549795463
4;56,3629664986;4;60,8008610582;4;65,8322109163;4;66,31697182;4;67,8369785563;4;68,619752821;4;69,0913443322;4;68,3065504929;4;66,8549795463
4,1;56,4081720748;4,1;60,8254238037;4,1;65,7803598881;4,1;66,31697182;4,1;67,8369785563;4,1;68,619752821;4,1;69,0913443322;4,1;68,2799722684;4,1;66,8549795463
4,2;56,3629664986;4,2;60,8008610582;4,2;65,8062819573;4,2;66,31697182;4,2;67,8634416801;4,2;68,6464189922;4,2;69,0913443322;4,2;68,3065504929;4,2;66,8303212062
4,3;56,4081720748;4,3;60,8485479757;4,3;65,7803598881;4,3;66,3415027578;4,3;67,8634416801;4,3;68,619752821;4,3;69,0661386199;4,3;68,3065504929;4,3;66,8303212062
4,4;56,4081720748;4,4;60,8485479757;4,4;65,8062819573;4,4;66,31697182;4,4;67,8634416801;4,4;68,619752821;4,4;69,0913443322;4,4;68,3065504929;4,4;66,8549795463
4,5;56,4081720748;4,5;60,8254238037;4,5;65,7803598881;4,5;66,3415027578;4,5;67,8369785563;4,5;68,619752821;4,5;69,0913443322;4,5;68,3065504929;4,5;66,8811857198
4,6;56,3862509774;4,6;60,8254238037;4,6;65,8062819573;4,6;66,3415027578;4,6;67,8369785563;4,6;68,619752821;4,6;69,0913443322;4,6;68,3065504929;4,6;66,8303212062
4,7;56,431469928;4,7;60,8731240957;4,7;65,8062819573;4,7;66,31697182;4,7;67,8634416801;4,7;68,619752821;4,7;69,0913443322;4,7;68,2799722684;4,7;66,8303212062
4,8;56,4081720748;4,8;60,8485479757;4,8;65,8322109163;4,8;66,31697182;4,8;67,8369785563;4,8;68,619752821;4,8;69,0913443322;4,8;68,2799722684;4,8;66,8549795463
4,9;56,431469928;4,9;60,8254238037;4,9;65,8062819573;4,9;66,3675735663;4,9;67,8369785563;4,9;68,619752821;4,9;69,0913443322;4,9;68,2799722684;4,9;66,8303212062
5;56,4081720748;5;60,8254238037;5;65,8062819573;5;66,3415027578;5;67,8369785563;5;68,619752821;5;69,0661386199;5;68,2799722684;5;66,8303212062
