"Run 1: Time (s)";"Run 1: Sound Level (dB)";"Run 2: Time (s)";"Run 2: Sound Level (dB)";"Run 3: Time (s)";"Run 3: Sound Level (dB)";"Run 4: Time (s)";"Run 4: Sound Level (dB)";"Run 5: Time (s)";"Run 5: Sound Level (dB)";"Run 6: Time (s)";"Run 6: Sound Level (dB)";"Run 7: Time (s)";"Run 7: Sound Level (dB)";"Run 8: Time (s)";"Run 8: Sound Level (dB)";"Run 9: Time (s)";"Run 9: Sound Level (dB)"
2,6;66,1882845259;2,6;67,1389891178;2,6;66,5733140727;2,6;63,2452107573;2,6;53,8013519518;2,6;54,3555862801;2,6;65,0709596813;2,6;69,5128653534;2,6;70,8148463046
2,7;66,1882845259;2,7;67,1389891178;2,7;66,5733140727;2,7;63,2452107573;2,7;53,8013519518;2,7;54,3555862801;2,7;65,0452337697;2,7;69,5128653534;2,7;70,8420737947
2,8;66,1882845259;2,8;67,1389891178;2,8;66,5733140727;2,8;63,2452107573;2,8;53,822541058;2,8;54,3555862801;2,8;65,0709596813;2,8;69,5128653534;2,8;70,8148463046
2,9;66,1882845259;2,9;67,1389891178;2,9;66,5733140727;2,9;63,2452107573;2,9;53,822541058;2,9;54,3769344485;2,9;65,0452337697;2,9;69,5128653534;2,9;70,8148463046
3;66,214314806;3;67,1389891178;3;66,547188956;3;63,2689650749;3;53,8450611705;3;54,3555862801;3;65,0452337697;3;69,5397613208;3;70,8420737947
3,1;66,1882845259;3,1;67,1389891178;3,1;66,5210707292;3,1;63,2452107573;3,1;53,8450611705;3,1;54,3329105384;3,1;65,0452337697;3,1;69,5128653534;3,1;70,8420737947
3,2;66,1637917325;3,2;67,1389891178;3,2;66,5733140727;3,2;63,219978482;3,2;53,822541058;3,2;54,3769344485;3,2;65,0452337697;3,2;69,5128653534;3,2;70,8420737947
3,3;66,1637917325;3,3;67,1389891178;3,3;66,547188956;3,3;63,219978482;3,3;53,822541058;3,3;54,3996235646;3,3;65,0210274409;3,3;69,5128653534;3,3;70,8420737947
3,4;66,1882845259;3,4;67,1389891178;3,4;66,547188956;3,4;63,2452107573;3,4;53,8675881729;3,4;54,3769344485;3,4;65,0210274409;3,4;69,5397613208;3,4;70,8420737947
3,5;66,1882845259;3,5;67,1389891178;3,5;66,5733140727;3,5;63,2452107573;3,5;53,911336728;3,5;54,4436868111;3,5;65,0452337697;3,5;69,5128653534;3,5;70,8148463046
3,6;66,1882845259;3,6;67,1389891178;3,6;66,547188956;3,6;63,219978482;3,6;53,8675881729;3,6;54,3996235646;3,6;65,0210274409;3,6;69,5128653534;3,6;70,8420737947
3,7;66,1882845259;3,7;67,1389891178;3,7;66,5733140727;3,7;63,2452107573;3,7;53,8675881729;3,7;54,4436868111;3,7;65,0210274409;3,7;69,5128653534;3,7;70,8420737947
3,8;66,1882845259;3,8;67,1127152618;3,8;66,547188956;3,8;63,2452107573;3,8;53,9338839946;3,8;54,4663961914;3,8;65,0210274409;3,8;69,5128653534;3,8;70,8148463046
3,9;66,1882845259;3,9;67,1127152618;3,9;66,5733140727;3,9;63,219978482;3,9;53,911336728;3,9;54,4223195705;3,9;65,0210274409;3,9;69,5128653534;3,9;70,8148463046
4;66,1882845259;4;67,1389891178;4;66,547188956;4;63,219978482;4;53,9338839946;4;54,3996235646;4;64,9953149037;4;69,4875577955;4;70,8148463046
4,1;66,1882845259;4,1;67,1127152618;4,1;66,5733140727;4,1;63,219978482;4,1;53,8675881729;4,1;54,4223195705;4,1;64,9953149037;4,1;69,5128653534;4,1;70,8148463046
4,2;66,1882845259;4,2;67,1127152618;4,2;66,5733140727;4,2;63,2452107573;4,2;53,9776718862;4,2;54,4663961914;4,2;65,0452337697;4,2;69,5128653534;4,2;70,8148463046
4,3;66,1882845259;4,3;67,1127152618;4,3;66,5733140727;4,3;63,219978482;4,3;53,9338839946;4,3;54,4436868111;4,3;65,0210274409;4,3;69,5128653534;4,3;70,8420737947
4,4;66,1637917325;4,4;67,1127152618;4,4;66,5733140727;4,4;63,1947530966;4,4;53,8675881729;4,4;54,4436868111;4,4;64,9953149037;4,4;69,5128653534;4,4;70,8420737947
4,5;66,1882845259;4,5;67,1127152618;4,5;66,5733140727;4,5;63,1947530966;4,5;53,8887963513;4,5;54,4891124615;4,5;64,9953149037;4,5;69,5128653534;4,5;70,8148463046
4,6;66,1882845259;4,6;67,1127152618;4,6;66,5733140727;4,6;63,1947530966;4,6;53,911336728;4,6;54,4436868111;4,6;64,9953149037;4,6;69,5397613208;4,6;70,8148463046
4,7;66,1882845259;4,7;67,1389891178;4,7;66,5733140727;4,7;63,1947530966;4,7;53,822541058;4,7;54,4891124615;4,7;64,9953149037;4,7;69,5128653534;4,7;70,8148463046
4,8;66,1637917325;4,8;67,1127152618;4,8;66,5733140727;4,8;63,1947530966;4,8;53,9338839946;4,8;54,4663961914;4,8;64,9953149037;4,8;69,5128653534;4,8;70,8148463046
4,9;66,1637917325;4,9;67,1127152618;4,9;66,547188956;4,9;63,1710178512;4,9;53,911336728;4,9;54,4436868111;4,9;64,9953149037;4,9;69,5128653534;4,9;70,8148463046
5;66,1637917325;5;67,1127152618;5;66,547188956;5;63,1947530966;5;53,9338839946;5;54,4223195705;5;64,9696092563;5;69,5128653534;5;70,8420737947
