"Run 1: Time (s)";"Run 1: Sound Level (dB)";"Run 2: Time (s)";"Run 2: Sound Level (dB)";"Run 3: Time (s)";"Run 3: Sound Level (dB)";"Run 4: Time (s)";"Run 4: Sound Level (dB)";"Run 5: Time (s)";"Run 5: Sound Level (dB)";"Run 6: Time (s)";"Run 6: Sound Level (dB)";"Run 7: Time (s)";"Run 7: Sound Level (dB)";"Run 8: Time (s)";"Run 8: Sound Level (dB)";"Run 9: Time (s)";"Run 9: Sound Level (dB)"
1,1;66,3415027578;1,1;66,547188956;1,1;68,3315715863;1,1;68,1237692366;1,1;65,1466640596;1,1;60,6319984578;1,1;50,8785973055;1,1;62,8985011896;1,1;66,8303212062
1,2;66,3675735663;1,2;66,547188956;1,2;68,3581631852;1,2;68,1237692366;1,2;65,1209178838;1,2;60,6089315024;1,2;50,8151062897;1,2;62,9236455182;1,2;66,8303212062
1,3;66,3675735663;1,3;66,547188956;1,3;68,3315715863;1,3;68,1237692366;1,3;65,1209178838;1,3;60,6319984578;1,3;50,8570036729;1,3;62,8733637509;1,3;66,8303212062
1,4;66,3675735663;1,4;66,5733140727;1,4;68,3581631852;1,4;68,1237692366;1,4;65,1209178838;1,4;60,6565137851;1,4;50,8151062897;1,4;62,8733637509;1,4;66,8549795463
1,5;66,3415027578;1,5;66,547188956;1,5;68,3581631852;1,5;68,1503069327;1,5;65,1209178838;1,5;60,6319984578;1,5;50,7719664429;1,5;62,8733637509;1,5;66,8549795463
1,6;66,3415027578;1,6;66,547188956;1,6;68,3581631852;1,6;68,1503069327;1,6;65,1209178838;1,6;60,6089315024;1,6;50,7935329214;1,6;62,8985011896;1,6;66,8303212062
1,7;66,3415027578;1,7;66,5733140727;1,7;68,3315715863;1,7;68,1237692366;1,7;65,1209178838;1,7;60,6089315024;1,7;50,8151062897;1,7;62,8733637509;1,7;66,8303212062
1,8;66,31697182;1,8;66,5733140727;1,8;68,3315715863;1,8;68,1237692366;1,8;65,0966924827;1,8;60,6319984578;1,8;50,7719664429;1,8;62,9236455182;1,8;66,8303212062
1,9;66,3415027578;1,9;66,547188956;1,9;68,3581631852;1,9;68,1503069327;1,9;65,1209178838;1,9;60,6089315024;1,9;50,7935329214;1,9;62,8985011896;1,9;66,8549795463
2;66,3415027578;2;66,547188956;2;68,3581631852;2;68,1503069327;2;65,1209178838;2;60,5844295495;2;50,7085755562;2;62,8985011896;2;66,8549795463
2,1;66,3415027578;2,1;66,547188956;2,1;68,3315715863;2,1;68,1503069327;2,1;65,1209178838;2,1;60,5844295495;2,1;50,7516748746;2,1;62,8733637509;2,1;66,8303212062
2,2;66,3415027578;2,2;66,547188956;2,2;68,384761674;2,2;68,1237692366;2,2;65,1466640596;2,2;60,6089315024;2,2;50,7935329214;2,2;62,9236455182;2,2;66,8303212062
2,3;66,3415027578;2,3;66,547188956;2,3;68,3315715863;2,3;68,1503069327;2,3;65,1209178838;2,3;60,6089315024;2,3;50,7719664429;2,3;62,8985011896;2,3;66,8549795463
2,4;66,3415027578;2,4;66,547188956;2,4;68,3581631852;2,4;68,1503069327;2,4;65,1209178838;2,4;60,5599344864;2,4;50,7085755562;2,4;62,8985011896;2,4;66,8303212062
2,5;66,3415027578;2,5;66,547188956;2,5;68,3315715863;2,5;68,1503069327;2,5;65,1209178838;2,5;60,5599344864;2,5;50,7516748746;2,5;62,9236455182;2,5;66,8041284071
2,6;66,31697182;2,6;66,547188956;2,6;68,3581631852;2,6;68,1503069327;2,6;65,1466640596;2,6;60,6089315024;2,6;50,7301217705;2,6;62,8985011896;2,6;66,8303212062
2,7;66,3415027578;2,7;66,547188956;2,7;68,3581631852;2,7;68,1503069327;2,7;65,1466640596;2,7;60,5844295495;2,7;50,7516748746;2,7;62,8985011896;2,7;66,8303212062
2,8;66,3415027578;2,8;66,5733140727;2,8;68,3581631852;2,8;68,1503069327;2,8;65,1209178838;2,8;60,5844295495;2,8;50,8151062897;2,8;62,8985011896;2,8;66,8303212062
2,9;66,3415027578;2,9;66,547188956;2,9;68,3581631852;2,9;68,1503069327;2,9;65,0966924827;2,9;60,6319984578;2,9;50,7935329214;2,9;62,8985011896;2,9;66,8303212062
3;66,3415027578;3;66,547188956;3;68,384761674;3;68,1503069327;3;65,0966924827;3;60,6565137851;3;50,7719664429;3;62,8985011896;3;66,8303212062
3,1;66,31697182;3,1;66,547188956;3,1;68,3581631852;3,1;68,1503069327;3,1;65,0966924827;3,1;60,6565137851;3,1;50,8151062897;3,1;62,8985011896;3,1;66,8549795463
3,2;66,3415027578;3,2;66,547188956;3,2;68,384761674;3,2;68,1503069327;3,2;65,0966924827;3,2;60,6565137851;3,2;50,7719664429;3,2;62,9236455182;3,2;66,8549795463
3,3;66,3415027578;3,3;66,4964951625;3,3;68,3315715863;3,3;68,1503069327;3,3;65,0966924827;3,3;60,6565137851;3,3;50,7516748746;3,3;62,9236455182;3,3;66,8549795463
3,4;66,3415027578;3,4;66,4964951625;3,4;68,3581631852;3,4;68,1503069327;3,4;65,0966924827;3,4;60,6319984578;3,4;50,7085755562;3,4;62,9236455182;3,4;66,8549795463
3,5;66,3415027578;3,5;66,4964951625;3,5;68,3581631852;3,5;68,1237692366;3,5;65,1209178838;3,5;60,6565137851;3,5;50,6870362318;3,5;62,9236455182;3,5;66,8549795463
3,6;66,3415027578;3,6;66,4964951625;3,6;68,3581631852;3,6;68,1237692366;3,6;65,1209178838;3,6;60,6565137851;3,6;50,6452442701;3,6;62,8985011896;3,6;66,8549795463
3,7;66,3415027578;3,7;66,5210707292;3,7;68,3581631852;3,7;68,1237692366;3,7;65,1209178838;3,7;60,6089315024;3,7;50,6870362318;3,7;62,8985011896;3,7;66,8549795463
3,8;66,3415027578;3,8;66,4964951625;3,8;68,3581631852;3,8;68,1503069327;3,8;65,1209178838;3,8;60,5844295495;3,8;50,7085755562;3,8;62,9236455182;3,8;66,8549795463
3,9;66,31697182;3,9;66,4964951625;3,9;68,3581631852;3,9;68,1237692366;3,9;65,0966924827;3,9;60,6319984578;3,9;50,6870362318;3,9;62,9236455182;3,9;66,8549795463
4;66,31697182;4;66,4964951625;4;68,3581631852;4;68,1503069327;4;65,0966924827;4;60,6319984578;4;50,7301217705;4;62,9236455182;4;66,8549795463
4,1;66,31697182;4,1;66,4964951625;4,1;68,3581631852;4,1;68,1503069327;4,1;65,0966924827;4,1;60,6319984578;4,1;50,6870362318;4,1;62,9236455182;4,1;66,8303212062
4,2;66,3415027578;4,2;66,5210707292;4,2;68,3315715863;4,2;68,1503069327;4,2;65,0966924827;4,2;60,5844295495;4,2;50,6870362318;4,2;62,9236455182;4,2;66,8303212062
4,3;66,3415027578;4,3;66,4964951625;4,3;68,3581631852;4,3;68,1503069327;4,3;65,1209178838;4,3;60,6089315024;4,3;50,7301217705;4,3;62,9236455182;4,3;66,8549795463
4,4;66,31697182;4,4;66,4964951625;4,4;68,3581631852;4,4;68,1503069327;4,4;65,0709596813;4,4;60,5844295495;4,4;50,6667702202;4,4;62,8985011896;4,4;66,8549795463
4,5;66,3415027578;4,5;66,5210707292;4,5;68,3581631852;4,5;68,1503069327;4,5;65,0966924827;4,5;60,6319984578;4,5;50,7516748746;4,5;62,9236455182;4,5;66,8549795463
4,6;66,3415027578;4,6;66,5210707292;4,6;68,3581631852;4,6;68,1503069327;4,6;65,0966924827;4,6;60,5844295495;4,6;50,6870362318;4,6;62,8733637509;4,6;66,8303212062
4,7;66,3415027578;4,7;66,5210707292;4,7;68,3581631852;4,7;68,1237692366;4,7;65,0966924827;4,7;60,6089315024;4,7;50,6452442701;4,7;62,75073284;4,7;66,8549795463
4,8;66,31697182;4,8;66,4964951625;4,8;68,3581631852;4,8;68,1237692366;4,8;65,0966924827;4,8;60,6089315024;4,8;50,6452442701;4,8;62,7256359297;4,8;66,8549795463
4,9;66,2909143859;4,9;66,4964951625;4,9;68,3581631852;4,9;68,1237692366;4,9;65,0966924827;4,9;60,6319984578;4,9;50,6452442701;4,9;62,702021602;4,9;66,8549795463
5;66,3415027578;5;66,4964951625;5;68,3581631852;5;68,1503069327;5;65,0709596813;5;60,5844295495;5;50,7085755562;5;62,7256359297;5;66,8549795463
