"Run 1: Time (s)";"Run 1: Sound Level (dB)";"Run 2: Time (s)";"Run 2: Sound Level (dB)";"Run 3: Time (s)";"Run 3: Sound Level (dB)";"Run 4: Time (s)";"Run 4: Sound Level (dB)";"Run 5: Time (s)";"Run 5: Sound Level (dB)";"Run 6: Time (s)";"Run 6: Sound Level (dB)";"Run 7: Time (s)";"Run 7: Sound Level (dB)";"Run 8: Time (s)";"Run 8: Sound Level (dB)";"Run 9: Time (s)";"Run 9: Sound Level (dB)"
3,3;60,5844295495;3,3;60,7763052025;3,3;56,9126627511;3,3;61,1149146144;3,3;58,1886380986;3,3;64,717455355;3,3;65,7803598881;3,3;68,750011779;3,3;67,8899116937
3,4;60,6089315024;3,4;60,8008610582;3,4;56,8437421173;3,4;61,1149146144;3,4;58,2124567421;3,4;64,7430933198;3,4;65,7803598881;3,4;68,750011779;3,4;67,8899116937
3,5;60,5844295495;3,5;60,8008610582;3,5;56,8906016637;3,5;61,1149146144;3,5;58,1886380986;3,5;64,717455355;3,5;65,7803598881;3,5;68,750011779;3,5;67,8899116937
3,6;60,6089315024;3,6;60,8008610582;3,6;56,8906016637;3,6;61,1149146144;3,6;58,1886380986;3,6;64,717455355;3,6;65,7803598881;3,6;68,750011779;3,6;67,8899116937
3,7;60,5599344864;3,7;60,8008610582;3,7;56,8906016637;3,7;61,1149146144;3,7;58,1662268455;3,7;64,717455355;3,7;65,7803598881;3,7;68,750011779;3,7;67,8899116937
3,8;60,5844295495;3,8;60,7763052025;3,8;56,8437421173;3,8;61,1395653067;3,8;58,1424215764;3,8;64,7430933198;3,8;65,7803598881;3,8;68,750011779;3,8;67,8899116937
3,9;60,5844295495;3,9;60,7763052025;3,9;56,8671684456;3,9;61,1627722521;3,9;58,1424215764;3,9;64,7430933198;3,9;65,7803598881;3,9;68,750011779;3,9;67,9148309415
4;60,5844295495;4;60,7532001027;4;56,8437421173;4;61,090270812;4;58,0724460113;4;64,7430933198;4;65,7803598881;4;68,750011779;4;67,9148309415
4,1;60,5599344864;4,1;60,8008610582;4,1;56,8671684456;4,1;61,1395653067;4,1;58,1424215764;4,1;64,7430933198;4,1;65,8062819573;4,1;68,750011779;4,1;67,9148309415
4,2;60,5844295495;4,2;60,7763052025;4,2;56,8217001021;4,2;61,1395653067;4,2;58,1424215764;4,2;64,7430933198;4,2;65,7559689403;4,2;68,7767115889;4,2;67,9148309415
4,3;60,6089315024;4,3;60,8008610582;4,3;56,7294654515;4,3;61,1395653067;4,3;58,1662268455;4,3;64,717455355;4,3;65,7559689403;4,3;68,7767115889;4,3;67,9148309415
4,4;60,5844295495;4,4;60,8008610582;4,4;56,8217001021;4,4;61,1149146144;4,4;58,1886380986;4,4;64,717455355;4,4;65,7559689403;4,4;68,750011779;4,4;67,9148309415
4,5;60,6089315024;4,5;60,7763052025;4,5;56,8671684456;4,5;61,1627722521;4,5;58,1424215764;4,5;64,717455355;4,5;65,7559689403;4,5;68,750011779;4,5;67,9148309415
4,6;60,5844295495;4,6;60,7532001027;4,6;56,8437421173;4,6;61,1395653067;4,6;58,1186231971;4,6;64,717455355;4,6;65,7559689403;4,6;68,750011779;4,6;67,9148309415
4,7;60,5844295495;4,7;60,7763052025;4,7;56,8217001021;4,7;61,1149146144;4,7;58,0962310163;4,7;64,717455355;4,7;65,7559689403;4,7;68,750011779;4,7;67,9413143295
4,8;60,6089315024;4,8;60,7532001027;4,8;56,8437421173;4,8;61,1395653067;4,8;58,1186231971;4,8;64,717455355;4,8;65,7559689403;4,8;68,750011779;4,8;67,9148309415
4,9;60,5844295495;4,9;60,7532001027;4,9;56,8217001021;4,9;61,1395653067;4,9;58,0962310163;4,9;64,717455355;4,9;65,7559689403;4,9;68,750011779;4,9;67,9148309415
5;60,6089315024;5;60,7041220298;5;56,8437421173;5;61,1627722521;5;58,1186231971;5;64,717455355;5;65,7559689403;5;68,750011779;5;67,9148309415
